10000 20000
1433 3374 32
1434 1619 94
1434 3357 28
1435 3011 67
1435 7067 57
1435 8331 84
1435 9208 70
1435 9526 24
1436 1620 34
1436 2491 22
1436 7386 25
1436 9260 59
1437 2598 86
1437 4103 35
1438 3478 84
1438 57 52
1438 4489 79
1439 4208 46
1439 4847 34
1441 2034 36
1441 6678 82
1441 8819 76
1441 6090 7
1443 2303 99
1443 4853 16
1443 6134 52
1444 5235 26
1445 1791 18
1445 2687 84
1446 2644 49
1446 4177 30
1447 4403 29
1447 4978 18
1448 3650 33
1448 4318 76
1448 4354 11
1448 7284 60
1448 5473 93
1448 2587 8
1448 3936 30
1449 2218 55
1449 3345 2
1449 9566 24
1450 1950 54
1450 2156 81
1450 5369 49
1450 9896 98
1451 4007 90
1451 4257 66
1452 3035 28
1452 5625 80
1452 3010 43
1453 5566 92
1454 2053 14
1454 7076 68
1454 8001 13
1454 9615 20
1455 270 93
1455 6109 75
1455 9277 89
1456 3886 34
1456 6681 95
1457 6653 1
1457 8273 62
1457 8680 23
1457 8327 60
1458 1760 35
1459 2879 66
1459 3690 9
1459 8792 83
1459 4167 44
1460 1663 15
1460 2979 40
1460 7174 73
1461 3689 42
1461 6748 96
1461 8517 92
1461 127 13
1461 9426 10
1461 4554 58
1462 5300 13
1463 1660 73
1463 2373 50
1463 3560 98
1463 3827 21
1463 7297 57
1463 7773 10
1463 9565 57
1464 3224 14
1464 4136 37
1464 4481 15
1464 8015 89
1464 7200 85
1465 3072 28
1465 3467 11
1465 7146 14
1467 2079 55
1467 2622 56
1467 4159 54
1467 2645 79
1467 5992 67
1468 3821 8
1468 2077 77
1468 7559 15
1469 1511 61
1469 1882 9
1469 5375 9
1469 5909 21
1469 8005 67
1470 5220 45
1471 4378 17
1471 2246 76
1472 2299 19
1472 4075 93
1472 4361 28
1472 9227 50
1473 9450 27
1474 4746 75
1474 8464 58
1475 1034 41
1476 7316 36
1477 1761 58
1477 1888 4
1477 2462 34
1477 3363 72
1477 3983 51
1477 6007 98
1477 5936 55
1477 1363 36
1479 1568 1
1479 4056 91
1479 8292 43
1480 2748 81
1481 1967 11
1481 6656 29
1482 1624 18
1482 1711 13
1482 2410 5
1482 2833 13
1483 1643 5
1483 3002 2
1483 6858 47
1483 8562 64
1484 2676 15
1484 295 59
1484 6065 13
1485 3228 8
1485 8444 18
1486 2075 90
1486 7897 76
1486 2640 2
1487 4325 58
1488 3644 10
1488 6854 69
1489 1951 17
1489 9949 54
1490 2509 98
1491 2057 92
1491 3276 19
1491 5723 67
1492 2235 59
1492 6931 4
1493 9637 33
1494 1651 88
1494 2624 78
1495 4484 28
1495 5528 77
1496 2199 91
1496 8114 37
1496 529 85
1497 1765 46
1497 2757 69
1497 4588 52
1497 8173 17
1498 1502 23
1498 9529 10
1498 5900 17
1499 7141 55
1499 8791 75
1500 811 72
1501 1143 85
1502 2456 51
1502 3963 52
1502 4083 1
1504 1686 91
1504 2891 10
1504 9854 59
1504 2186 48
1505 5281 55
1506 2227 18
1506 7363 22
1506 9597 31
1507 5477 51
1507 7431 30
1509 2251 15
1509 5470 6
1509 6135 73
1510 2385 58
1510 2994 67
1510 3304 87
1510 7325 32
1511 3050 45
1512 2635 39
1512 7625 43
1512 1629 57
1513 8572 20
1514 1683 12
1514 8960 7
1515 2570 62
1516 8793 44
1516 9887 40
1516 398 72
1516 3165 24
1516 2717 25
1516 7080 77
1517 2706 10
1517 8419 69
1517 3249 25
1519 2322 36
1519 2337 43
1519 5002 61
1519 5910 64
1519 7414 6
1519 2610 37
1520 5469 86
1521 1641 81
1521 1687 71
1521 2616 4
1521 9671 79
1521 9600 90
1521 6236 13
1522 4724 25
1522 4985 59
1522 9848 28
1523 2066 99
1523 4759 36
1523 5537 23
1523 1472 32
1525 4347 83
1525 4454 79
1526 1577 33
1526 5532 49
1526 1617 38
1527 5400 26
1529 9284 44
1529 5840 96
1530 1924 15
1530 2150 14
1530 4945 79
1530 2582 60
1530 3358 23
1530 7517 19
1531 3946 50
1532 3054 78
1533 3740 2
1533 5245 35
1533 7268 15
1534 6813 95
1534 64 16
1535 3390 69
1535 8058 50
1535 9926 6
1535 5646 39
1535 6150 94
1536 2308 78
1536 6185 23
1536 3312 58
1536 5599 4
1537 1704 56
1537 2764 97
1537 2771 59
1537 3725 2
1537 4865 50
1537 6732 17
1537 7921 5
1537 6359 39
1538 2885 26
1538 4284 11
1538 3787 15
1539 4064 62
1539 7954 20
1539 5686 45
1540 2331 72
1540 4283 67
1540 6954 43
1541 6850 75
1542 3350 79
1542 6299 28
1542 2660 82
1543 2470 6
1543 3222 5
1543 4044 99
1543 8411 68
1544 6026 67
1544 7190 90
1544 733 9
1544 4029 55
1544 5289 13
1545 1748 47
1545 2017 5
1545 5422 22
1546 2503 48
1547 1561 52
1547 1684 40
1547 4571 94
1548 2180 30
1548 2449 80
1548 2566 75
1548 2864 67
1548 2883 31
1548 6929 46
1550 2357 90
1550 5062 83
1550 6953 98
1550 8087 86
1550 9117 79
1551 2338 25
1551 3995 15
1551 8343 66
1551 5336 11
1552 2395 43
1552 4112 4
1553 4671 70
1553 6038 58
1554 3411 27
1555 9861 88
1556 7685 84
1556 8236 27
1556 8937 69
1557 1681 69
1557 7624 95
1557 7869 95
1558 6901 72
1559 1998 3
1559 3816 12
1559 2258 89
1560 6981 99
1560 5433 98
1562 1829 16
1563 6112 94
1563 3217 1
1563 3459 74
1564 5698 32
1565 3880 50
1565 6213 74
1565 7790 40
1566 2871 83
1566 6386 52
1567 6049 57
1567 3245 68
1567 5117 86
1567 4188 70
1568 3579 70
1568 9952 24
1569 2169 26
1569 4066 80
1569 7627 10
1569 7586 75
1569 397 34
1570 2198 30
1570 5290 19
1570 5469 33
1571 2137 53
1571 3005 83
1572 4571 77
1572 1824 58
1572 2848 1
1573 5606 55
1574 8679 90
1574 8944 24
1574 3872 55
1574 3299 18
1575 3098 77
1575 9729 34
1576 3081 93
1576 3624 30
1576 4216 2
1576 5240 87
1576 4321 23
1576 3116 78
1577 2054 47
1577 2382 25
1577 2831 15
1577 5978 35
1577 9071 63
1578 2120 14
1578 8071 37
1578 6828 41
1579 3136 59
1579 2693 23
1580 2958 83
1580 9367 46
1580 4151 80
1580 9669 36
1581 2746 39
1581 5395 100
1581 9961 75
1581 6643 77
1581 2025 31
1582 2244 98
1582 4779 44
1582 5222 48
1582 5753 26
1582 8449 15
1582 9299 38
1583 2798 28
1583 6215 25
1583 8554 11
1585 4587 15
1585 5433 64
1586 1654 57
1586 1915 13
1586 2184 72
1586 3255 56
1586 3568 17
1586 3318 34
1586 6753 12
1586 8647 11
1587 2313 69
1587 5525 59
1587 4409 57
1588 1901 97
1588 4551 79
1588 4803 64
1589 1702 19
1589 2226 24
1589 4470 90
1589 4538 36
1589 7410 100
1589 3476 20
1589 8234 46
1590 8775 21
1591 5585 29
1591 1158 49
1592 1807 18
1592 265 66
1593 2289 93
1593 4473 82
1593 5772 47
1593 6074 55
1593 8051 37
1593 7710 60
1594 2579 80
1594 2850 94
1594 3817 96
1595 3087 84
1596 1789 33
1596 1839 31
1596 6451 5
1596 6975 94
1596 3408 5
1597 7202 24
1597 8675 87
1598 2492 79
1598 3063 32
1598 4465 63
1598 9989 28
1598 4041 97
1598 3324 12
1599 8186 86
1599 9463 52
1599 7677 65
1600 2524 29
1600 2692 11
1600 1975 66
1601 2698 35
1601 5984 58
1601 8068 57
1601 8439 79
1602 2301 41
1602 3846 55
1602 5490 58
1603 2517 62
1603 9999 40
1604 9287 69
1604 4610 46
1605 2055 82
1605 7843 23
1605 4811 51
1606 1892 100
1606 4715 49
1606 4658 20
1606 1317 66
1607 1672 70
1607 8850 93
1607 6221 94
1607 5832 63
1608 3921 30
1608 824 51
1608 9561 60
1609 1758 100
1609 2215 49
1609 6646 68
1609 5143 47
1610 1824 86
1610 3733 50
1610 4471 40
1610 5496 99
1610 4785 77
1610 5691 86
1611 1832 49
1611 4649 43
1613 1949 14
1613 5729 91
1613 4691 82
1613 1530 25
1614 2254 13
1614 4603 54
1615 4172 38
1615 8507 23
1615 284 39
1615 3426 78
1616 2669 39
1616 4757 15
1616 725 19
1617 1878 6
1617 2612 96
1617 2684 72
1617 6457 93
1617 573 93
1617 4730 87
1618 4096 8
1618 5987 30
1619 2197 36
1619 3104 66
1619 3453 65
1619 7571 46
1619 9374 97
1619 404 75
1619 4884 56
1620 5635 77
1621 1689 80
1621 1703 93
1621 1966 99
1621 9411 24
1623 2144 94
1623 3686 12
1623 1945 9
1623 7598 8
1624 8771 53
1625 2673 82
1625 8335 89
1626 3382 67
1626 9931 56
1626 7250 83
1626 4511 72
1626 9889 41
1627 2590 65
1627 2638 35
1627 6864 88
1627 6195 68
1627 8090 32
1628 1736 38
1628 5624 24
1628 7652 76
1628 1220 73
1629 9574 56
1629 6872 87
1629 7152 87
1630 6787 59
1630 7237 28
1630 8471 15
1630 2238 32
1631 1897 63
1631 8129 7
1632 5819 25
1632 4895 41
1633 5932 71
1634 2665 76
1634 3627 34
1634 1355 82
1634 7767 4
1635 5511 31
1636 9385 19
1636 7429 10
1638 3394 27
1638 9865 9
1638 6306 75
1639 3640 14
1639 4804 37
1639 2703 27
1639 8248 38
1640 3353 84
1641 2108 7
1641 7952 63
1641 2125 6
1642 2209 43
1642 8642 93
1643 2846 42
1643 4359 4
1643 8661 55
1644 1935 4
1644 5540 20
1645 8880 11
1645 9836 58
1645 2363 92
1646 4280 26
1646 4792 34
1646 6053 7
1646 6752 50
1646 2935 6
1647 5120 73
1647 9276 36
1648 5486 86
1649 4590 37
1649 9620 56
1649 2665 50
1650 3901 33
1650 6689 21
1650 741 63
1650 2357 58
1651 3994 95
1651 4399 21
1651 2813 16
1652 4191 69
1653 2361 99
1653 130 8
1653 3808 60
1654 2012 93
1654 3217 89
1654 5231 28
1654 9031 33
1654 4795 24
1655 2260 85
1655 8501 73
1655 2433 54
1656 9512 26
1657 3753 85
1657 4674 24
1657 4906 14
1657 9990 52
1657 6109 69
1657 5841 92
1657 5969 77
1658 6945 42
1658 2203 54
1658 8480 72
1659 2148 17
1659 9900 50
1660 4007 59
1660 6498 47
1660 3574 1
1661 3728 87
1661 2491 38
1661 587 24
1662 4305 95
1663 2516 48
1664 5037 52
1664 9122 7
1664 977 10
1665 7623 27
1665 8723 92
1665 4009 80
1666 4382 19
1666 6436 30
1667 1909 87
1667 3696 60
1668 2604 90
1668 9907 43
1668 6957 86
1669 2682 79
1669 3216 65
1669 1866 46
1670 3608 94
1670 6916 69
1670 1302 95
1671 6719 82
1671 8849 61
1672 2047 69
1672 4500 6
1672 3158 13
1672 1317 54
1672 4209 73
1672 6010 50
1672 7340 57
1673 6057 99
1674 2351 70
1674 2631 96
1674 3258 11
1675 4040 22
1675 5710 26
1676 1776 95
1676 2174 74
1676 5105 7
1676 9696 52
1676 4460 73
1676 4406 4
1677 2646 76
1677 4344 40
1677 7747 38
1678 9905 80
1678 6847 75
1678 4766 51
1678 176 55
1679 2833 18
1679 1157 62
1679 7403 72
1679 7906 13
1680 2311 69
1680 6224 91
1680 8704 16
1681 2962 23
1681 4373 12
1681 5551 85
1681 8023 52
1682 1850 25
1683 3064 82
1684 2866 60
1684 5734 39
1685 3629 83
1686 2511 90
1686 4718 63
1686 9337 36
1687 3584 21
1687 476 85
1688 7332 19
1688 7802 9
1689 2038 38
1689 3346 56
1689 3824 46
1689 2956 24
1690 1729 70
1690 2446 70
1690 3787 34
1690 8358 32
1690 7453 52
1691 2294 65
1691 6642 75
1691 389 25
1692 3140 3
1692 8949 3
1693 2965 52
1693 4223 6
1693 5499 77
1693 4088 2
1694 3093 37
1694 3425 66
1694 4507 38
1695 5678 82
1695 9058 61
1695 7231 52
1696 1885 31
1696 4101 67
1696 6265 6
1697 7423 65
1698 1939 33
1698 3561 12
1698 6715 85
1698 3344 17
1699 1764 12
1700 2716 83
1700 4566 61
1700 4823 89
1700 8004 13
1700 2650 90
1700 4979 82
1700 8903 35
1701 1787 71
1701 5266 90
1701 5423 100
1702 1937 77
1702 3010 44
1702 7712 70
1702 2270 46
1702 9300 51
1703 7439 24
1703 8765 29
1703 9266 15
1704 4681 47
1705 1634 98
1705 9308 37
1705 5014 49
1706 2696 26
1706 7122 69
1706 7178 40
1706 4824 27
1707 1732 62
1707 4894 37
1707 5094 1
1707 6339 9
1707 5808 90
1707 2971 95
1707 5628 59
1709 1867 13
1709 2214 76
1709 5716 9
1709 2897 32
1710 2392 15
1710 1919 12
1710 9528 78
1711 3657 85
1711 4294 65
1711 5332 60
1711 5355 64
1711 5462 81
1712 8602 96
1712 9332 4
1713 2674 2
1713 3844 86
1713 7011 56
1714 3912 86
1714 6003 8
1715 8714 35
1716 2022 86
1716 2845 28
1716 189 63
1717 1728 98
1717 1844 31
1717 2060 98
1717 4650 5
1717 9410 47
1717 1222 74
1718 2772 55
1718 2859 67
1718 9591 33
1718 7589 15
1718 9717 11
1718 6781 28
1719 3867 56
1720 2370 56
1720 5515 93
1720 9498 64
1720 673 11
1721 2887 43
1721 3469 73
1721 9127 37
1723 2893 26
1724 1818 61
1724 4128 30
1724 5659 7
1725 2460 15
1725 1834 98
1726 8124 29
1726 8908 84
1726 9673 14
1727 9693 57
1728 1917 63
1728 694 66
1728 8661 94
1729 4413 58
1729 7779 64
1730 5278 12
1730 6386 46
1730 7379 62
1730 8997 92
1730 6450 71
1732 7034 45
1733 5911 12
1733 5601 62
1734 2758 17
1735 5387 54
1736 3393 71
1736 4259 92
1736 2954 12
1736 291 14
1737 2768 93
1737 4306 100
1737 6832 68
1737 5306 78
1737 94 20
1737 625 26
1738 2628 19
1738 3016 84
1738 4910 83
1738 4890 76
1738 1645 96
1739 1894 48
1739 3674 59
1739 8244 81
1740 2176 58
1740 7606 28
1741 3447 4
1741 6269 76
1742 7712 47
1743 2717 41
1743 3349 52
1743 5260 17
1743 6944 42
1743 7289 74
1744 4574 31
1744 3908 64
1744 8819 58
1745 7983 62
1746 3840 56
1748 2670 15
1748 4517 5
1748 8685 65
1749 3536 43
1749 4996 65
1749 5827 55
1749 7866 2
1749 937 56
1751 2664 33
1751 3073 30
1751 8214 81
1751 7067 100
1751 9758 38
1752 3907 28
1753 2072 17
1753 2854 39
1753 3080 21
1753 6240 83
1754 5492 75
1755 5144 63
1756 5884 95
1756 7324 84
1756 7599 35
1756 9409 73
1756 2257 37
1757 3046 59
1757 3148 12
1757 6246 71
1757 9349 79
1757 1382 71
1757 4334 7
1758 9682 3
1759 2212 60
1759 2487 31
1760 2063 40
1760 4447 82
1760 4511 45
1761 2560 49
1761 76 7
1762 1855 66
1762 1393 29
1762 3972 76
1763 5640 62
1763 1734 13
1763 7240 22
1764 2146 5
1764 6966 71
1765 7012 25
1766 1209 56
1767 2257 52
1767 2804 56
1767 5768 8
1768 7899 88
1769 9078 54
1770 2316 29
1770 7035 9
1771 5838 7
1772 2647 70
1772 4962 82
1772 5506 16
1772 9475 41
1773 6325 11
1773 6668 4
1773 9745 40
1774 4058 39
1774 6806 48
1774 1835 3
1774 2055 63
1775 3138 34
1776 9383 23
1777 5100 24
1777 7283 43
1777 7529 21
1777 7532 89
1777 8741 30
1777 113 45
1778 5238 39
1779 2637 20
1779 6357 61
1779 3747 93
1779 6643 17
1780 7526 98
1781 1884 40
1781 2680 16
1781 2865 45
1781 4684 54
1782 8945 92
1782 9062 11
1782 2981 98
1783 3290 96
1783 3434 72
1783 3515 86
1783 5616 4
1783 6731 47
1783 6176 18
1783 8109 95
1784 1828 50
1784 7779 15
1784 9462 88
1784 9274 23
1786 4651 47
1786 5931 58
1786 8546 60
1787 2025 85
1787 5049 42
1787 2046 45
1787 4296 90
1788 3649 92
1788 9169 2
1789 4301 2
1790 2291 52
1790 3056 100
1790 6913 87
1791 1872 58
1791 3070 63
1791 7050 80
1791 4020 36
1791 633 28
1792 2083 90
1792 8299 6
1794 5392 17
1794 874 30
1795 2233 24
1795 2724 33
1795 3960 97
1795 4963 10
1795 6226 50
1795 431 10
1795 9371 23
1796 3341 25
1796 6813 8
1796 5416 61
1797 2683 61
1797 6521 37
1798 4907 90
1798 36 54
1799 2642 100
1799 4474 89
1800 2077 84
1801 322 62
1802 2386 99
1802 3187 2
1802 3603 46
1802 7262 64
1803 1994 96
1803 2667 19
1803 4265 18
1803 7611 83
1804 2857 2
1804 7708 53
1805 2033 94
1805 874 18
1805 5751 39
1805 1943 33
1806 4104 52
1806 6807 39
1806 8875 76
1807 3407 100
1808 1825 89
1808 2774 28
1808 2925 29
1809 2195 68
1809 2271 35
1809 3528 8
1809 3773 75
1809 4817 37
1809 6678 52
1809 4423 28
1810 5968 41
1810 1882 17
1810 9987 27
1811 2916 55
1811 329 26
1812 1890 14
1812 2898 98
1812 8895 30
1812 9179 60
1812 8131 71
1813 4535 21
1813 8719 88
1814 2498 60
1814 3703 85
1814 4407 23
1814 6576 39
1814 1375 46
1814 1673 26
1814 3044 80
1815 3699 48
1816 3379 64
1818 6071 41
1818 8807 90
1819 1837 19
1819 3099 24
1819 3807 59
1819 5344 55
1820 4826 95
1820 8879 94
1821 4409 13
1822 1954 75
1822 2610 10
1822 5283 87
1822 6053 49
1822 8425 30
1822 9111 5
1822 9531 23
1822 4673 5
1823 2273 51
1823 662 40
1824 3408 38
1824 5301 64
1824 6444 63
1825 3130 48
1825 3358 88
1825 3361 51
1825 5732 14
1826 3537 20
1826 5379 54
1827 9613 39
1828 2564 96
1828 4430 12
1828 8796 79
1828 3023 4
1829 5088 71
1829 6992 13
1830 4673 14
1830 5890 12
1830 8359 52
1831 2369 27
1831 6746 92
1831 1475 95
1832 6430 78
1832 8240 96
1832 9481 11
1832 5421 20
1833 2360 76
1833 6650 34
1833 1561 64
1834 7108 37
1834 4164 53
1835 2394 35
1835 5538 34
1835 4100 38
1836 5043 93
1836 7438 14
1837 6952 9
1837 8328 50
1838 1988 42
1838 7032 34
1838 9630 33
1838 2740 42
1838 3972 88
1838 6405 83
1839 2070 80
1839 2943 45
1840 2653 27
1840 2999 43
1841 1199 11
1842 6035 7
1843 2324 29
1843 3871 92
1843 6417 79
1843 9535 51
1843 7943 73
1844 2185 97
1844 4606 89
1844 7598 11
1844 9525 21
1844 3252 54
1845 3836 54
1845 260 69
1845 4833 9
1846 3197 17
1846 3531 70
1846 4875 64
1846 522 94
1847 3334 55
1847 8680 73
1848 4869 32
1848 9490 16
1849 4960 82
1850 6977 75
1850 3559 60
1851 2537 51
1851 4057 72
1852 8196 95
1852 5671 70
1853 2168 67
1853 2358 40
1853 4753 32
1853 5366 28
1853 9523 47
1854 4307 61
1854 6980 38
1855 2155 4
1855 4248 13
1857 4597 72
1857 1259 66
1858 4337 71
1858 7039 47
1858 7429 13
1858 7908 90
1859 2444 79
1859 3250 72
1859 6742 2
1860 5968 3
1860 5158 75
1861 9181 82
1861 2979 85
1862 3613 26
1862 3635 36
1862 841 20
1862 9997 67
1862 2558 99
1863 2304 90
1863 9983 83
1864 3013 28
1865 6592 88
1865 2602 84
1866 6389 36
1866 8419 60
1867 2222 54
1867 2234 69
1868 5684 88
1868 7653 29
1868 710 60
1869 5157 79
1869 1993 4
1870 2359 15
1870 8214 34
1871 2141 9
1871 2518 67
1871 7026 65
1871 7245 16
1872 2191 15
1872 6372 17
1872 6715 87
1874 2402 32
1874 4282 32
1874 7671 44
1875 2546 28
1876 3251 81
1876 6062 17
1876 8906 3
1876 1880 86
1877 2318 29
1878 9745 36
1878 5857 38
1879 1981 65
1880 3999 69
1880 3147 63
1881 5458 81
1882 2084 37
1882 2640 56
1882 2795 26
1882 4265 80
1882 9267 16
1883 3554 45
1883 6022 100
1884 6383 39
1884 8003 24
1884 715 11
1885 7789 75
1885 9326 9
1886 2043 76
1886 2317 99
1886 5588 64
1886 7407 30
1886 4565 14
1887 3336 87
1888 3326 98
1888 3622 73
1888 6359 52
1888 8547 33
1888 9072 44
1888 2060 86
1889 5314 54
1890 3324 10
1890 3559 4
1891 5401 87
1891 6166 55
1892 6355 36
1892 7633 29
1892 9710 22
1893 9839 34
1894 7693 88
1894 6663 92
1895 1978 16
1896 3786 30
1896 6297 53
1896 6289 67
1896 7248 15
1897 9812 84
1897 6574 50
1899 9539 55
1899 9314 65
1900 4456 7
1900 1600 11
1900 9269 83
1901 2076 48
1901 3668 18
1901 7739 95
1901 5064 74
1902 3763 65
1902 1725 53
1903 9802 50
1903 4397 59
1903 3757 66
1903 3577 73
1904 8427 18
1905 4832 84
1905 7852 41
1906 3986 44
1906 9566 48
1906 9402 77
1906 4716 43
1907 3830 69
1907 5325 39
1907 5955 96
1907 1829 67
1908 1984 66
1908 5851 72
1908 8408 2
1909 2526 17
1910 2107 8
1910 3477 14
1910 7503 26
1910 8011 84
1911 5557 94
1912 3196 97
1913 4723 98
1914 3052 79
1914 3825 90
1914 4515 15
1914 6660 27
1914 9479 40
1915 6042 14
1916 5084 7
1916 5933 42
1916 2070 10
1916 2717 22
1916 4421 4
1917 3815 98
1917 9417 84
1917 4958 51
1918 3343 36
1918 4429 93
1918 2387 49
1919 4236 30
1919 2969 97
1919 8757 11
1920 4684 5
1920 4714 45
1920 6068 33
1920 8116 42
1920 8800 33
1920 1040 41
1921 2654 71
1921 5779 11
1922 8371 72
1923 1927 79
1923 2069 42
1923 3587 12
1923 6785 79
1923 9164 98
1924 6079 43
1925 2792 41
1925 5615 100
1925 9033 99
1926 2851 14
1926 5086 27
1926 8841 24
1927 4113 80
1929 3485 6
1929 5402 16
1930 3253 58
1931 2285 49
1931 4425 84
1931 5335 78
1931 4006 51
1932 2131 85
1932 2924 85
1932 3464 81
1932 9440 47
1932 7863 42
1932 6961 32
1933 4179 4
1933 4833 59
1933 8427 24
1934 2917 59
1934 1155 32
1935 3374 53
1935 772 93
1935 1728 81
1936 8495 8
1936 852 30
1937 2309 25
1937 9799 10
1937 190 13
1938 2327 36
1938 2374 16
1939 2116 65
1939 9216 12
1939 8769 95
1939 4696 22
1941 2225 88
1942 3788 39
1942 9157 24
1942 3165 2
1942 3061 50
1945 2078 85
1945 4450 18
1945 5066 35
1946 5846 87
1946 2187 48
1947 2328 64
1947 5508 57
1947 2730 31
1948 2292 88
1948 5367 66
1949 2777 20
1949 6000 1
1950 8030 40
1950 6586 47
1950 3775 57
1951 4205 21
1951 4330 39
1951 2302 15
1951 980 68
1951 5553 32
1952 6306 5
1953 3857 30
1953 8001 55
1953 7393 42
1954 5220 15
1955 1977 68
1955 2002 37
1955 3112 30
1955 5619 29
1955 7109 67
1955 9149 12
1955 3901 18
1955 5951 1
1955 557 81
1956 6838 41
1956 9754 58
1956 5257 79
1956 6336 44
1957 6130 2
1957 6292 45
1957 8847 25
1957 3267 84
1957 3109 50
1958 3142 96
1958 8424 9
1958 5968 79
1959 6646 7
1959 7524 89
1959 4825 15
1959 5957 14
1960 2880 52
1960 3279 52
1960 8063 24
1962 5690 67
1962 7277 24
1963 5160 37
1963 7639 34
1963 255 27
1964 2192 37
1965 4935 51
1965 809 19
1966 2522 25
1966 5349 82
1966 9006 68
1966 6669 65
1967 4573 7
1967 9757 22
1968 4763 89
1968 6899 26
1969 2031 23
1969 3218 8
1969 3546 60
1969 4561 40
1969 2483 98
1969 657 6
1970 4704 45
1970 7677 7
1970 4637 74
1971 471 12
1971 8072 58
1972 7116 23
1972 3799 42
1973 2633 11
1973 5140 68
1973 5882 44
1973 6064 47
1974 2181 73
1974 3014 44
1974 5866 2
1974 8999 4
1974 4164 36
1974 9081 96
1975 6555 38
1975 4293 39
1976 4222 31
1976 4104 51
1976 6129 61
1977 2766 66
1977 4592 16
1977 6029 35
1977 8210 26
1978 2736 31
1979 9077 6
1980 6437 90
1981 3772 25
1981 4789 79
1981 5239 12
1981 6986 76
1982 4873 14
1982 6459 90
1982 7119 82
1983 6182 92
1983 7375 83
1983 2247 79
1983 2357 69
1984 2651 33
1984 2838 97
1985 8085 53
1986 4727 94
1986 89 80
1986 8636 61
1987 2605 29
1987 9826 14
1987 6885 2
1988 3342 84
1988 3718 86
1988 9480 50
1989 3567 98
1989 6499 12
1989 9791 46
1989 1990 31
1990 3055 28
1990 1465 14
1990 771 63
1991 6970 17
1991 7389 21
1991 194 39
1992 2661 59
1992 4752 67
1992 8155 85
1993 2020 9
1994 3562 7
1994 3208 10
1994 951 50
1994 8825 89
1995 3197 8
1996 178 37
1997 3862 78
1997 8237 70
1997 2441 35
1997 8437 53
1997 2651 87
1997 2649 57
1997 1425 25
1998 2042 38
1998 2565 22
1998 4072 78
1999 1250 9
2000 2219 25
2000 3792 42
2000 144 99
2001 3129 93
2001 9609 100
2001 4410 35
2001 5965 59
2001 1614 80
2002 2485 78
2002 2555 13
2002 7978 21
2003 4559 66
2004 3565 25
2004 7328 81
2004 9733 26
2005 2876 92
2005 3132 19
2005 5918 11
2005 6306 25
2006 3209 47
2006 4389 32
2006 696 57
2008 2413 46
2008 3663 82
2008 8726 92
2008 9422 96
2008 3863 85
2009 2556 62
2010 3235 81
2010 3185 69
2010 3331 38
2010 6709 30
2011 4505 69
2011 4506 25
2011 1265 76
2011 3751 98
2011 9366 45
2012 2104 56
2012 5207 77
2012 7167 14
2012 6942 12
2013 5471 99
2013 277 39
2014 2006 44
2014 4132 68
2015 4092 7
2016 4552 64
2016 7694 25
2016 1311 1
2016 1910 90
2017 3889 11
2017 503 60
2017 390 88
2017 1062 98
2017 2910 56
2018 3704 4
2018 5646 85
2018 264 25
2018 601 31
2019 4531 76
2019 6816 66
2019 3323 76
2020 3482 10
2020 7616 54
2020 2828 16
2021 3892 93
2021 442 14
2022 2645 18
2022 3280 83
2022 3760 68
2022 6685 36
2022 7495 19
2022 4626 27
2024 9023 35
2024 7758 100
2024 785 73
2024 4063 46
2025 2824 87
2025 4440 55
2025 6851 94
2025 1869 24
2025 825 20
2026 4448 43
2026 7115 99
2027 3662 65
2027 5725 61
2027 6068 57
2028 2312 62
2029 2276 7
2029 2895 36
2029 7485 33
2030 7855 4
2030 410 52
2031 4230 52
2031 6034 4
2032 3473 69
2032 4224 57
2032 1809 40
2033 5377 34
2033 694 5
2034 3582 82
2034 6196 66
2035 7951 99
2037 2166 40
2037 2201 78
2037 3234 21
2037 5356 33
2037 6457 46
2037 3410 81
2037 6541 93
2038 2102 9
2038 6472 29
2038 9832 53
2039 5679 74
2039 7401 81
2039 9407 48
2039 240 48
2040 2186 6
2040 5784 15
2041 5428 77
2042 2684 86
2042 3566 97
2043 5488 81
2043 5956 59
2044 2809 26
2044 6150 63
2044 3967 22
2045 7049 37
2045 3758 42
2046 5603 69
2046 3100 36
2047 2668 48
2047 3119 72
2048 3048 90
2049 225 37
2050 2843 9
2050 4072 1
2050 5253 59
2050 5608 61
2050 5775 16
2050 7820 90
2050 3419 93
2051 2275 45
2052 5089 62
2052 5760 55
2052 9582 32
2053 2114 46
2053 5042 67
2053 2153 9
2054 9998 66
2054 7551 27
2055 2085 1
2055 2295 95
2055 7255 72
2056 4281 66
2057 3766 91
2057 4302 94
2057 9615 77
2059 3935 92
2059 4015 86
2059 4704 73
2059 6851 84
2060 8481 71
2061 9628 84
2061 9625 76
2062 3446 83
2062 4453 67
2063 2162 23
2064 3060 74
2065 5518 2
2065 1297 5
2066 4898 36
2066 5852 46
2067 2722 84
2067 4381 45
2067 329 33
2068 4475 58
2068 4732 96
2068 5102 5
2068 5452 4
2068 5763 62
2068 7124 8
2068 9206 7
2068 7152 83
2068 7058 11
2069 6348 73
2069 3852 82
2070 3174 47
2070 4501 99
2070 7738 91
2071 4272 4
2071 1302 32
2071 6197 43
2071 5873 59
2072 8159 71
2073 5680 16
2073 4573 70
2073 6917 52
2074 2420 40
2074 8660 89
2074 8997 10
2075 2743 55
2075 7188 37
2076 7431 73
2076 9995 36
2076 7880 57
2077 7054 79
