100 2475
94 92 56
94 30 23
94 88 37
94 33 30
94 39 90
94 67 65
94 55 11
94 66 56
94 91 9
94 47 13
94 70 60
94 35 36
94 46 98
94 17 78
94 11 79
95 35 52
95 30 3
95 79 45
95 25 75
95 80 58
95 66 97
95 62 23
95 92 43
95 9 52
95 70 52
95 53 58
95 56 29
95 97 54
95 42 43
95 55 45
95 86 100
95 12 31
95 50 92
95 10 37
95 8 47
95 15 84
95 18 69
95 27 87
95 28 37
95 72 48
95 38 45
95 69 9
96 5 98
96 74 64
96 93 79
96 41 29
96 48 4
96 31 99
96 55 92
96 46 51
96 80 46
96 99 7
96 89 37
96 72 36
96 54 24
96 66 94
96 50 6
96 20 67
96 10 51
96 92 71
96 1 1
96 64 80
96 2 26
97 77 13
97 52 3
97 19 65
97 2 28
97 6 99
97 84 58
97 83 66
97 15 28
97 85 8
97 92 31
97 14 7
97 48 92
97 64 74
97 7 65
97 89 12
97 37 52
97 21 18
97 50 2
97 72 39
97 23 27
97 55 54
97 76 46
97 73 95
97 26 28
97 57 35
97 35 71
97 41 23
97 28 74
97 80 23
97 90 11
98 26 85
98 53 67
98 58 27
98 38 59
98 37 50
98 78 23
98 90 98
98 97 11
98 88 84
98 81 70
98 40 33
98 87 91
98 52 30
98 21 85
98 99 2
98 1 54
98 44 74
98 33 30
98 30 58
98 95 83
98 6 98
98 79 52
98 91 45
98 27 47
98 80 34
98 39 68
98 32 67
98 51 23
98 50 68
99 20 74
99 11 1
99 22 61
99 59 92
99 46 71
99 45 21
99 82 66
99 67 26
99 51 50
99 68 46
99 36 26
99 23 99
99 34 26
99 5 84
99 41 87
99 9 58
99 13 87
99 16 98
99 96 42
99 83 66
99 92 36
99 54 28
0
